#{"t_start": 1779948995.375043, "env_id": "None"}
r,l,t
2.535924,12,75405.739491
-16.102302,14,75415.04382
2.023046,9,75423.49052
1.625202,11,75432.423166
2.079985,11,75441.655638
2.133308,23,75450.829852
2.646606,39,75460.503875
-3.803274,17,75469.308701
1.726617,9,75478.326314
1.827424,8,75487.461833
2.144567,10,75495.79152
1.63828,9,75504.516088
2.097184,12,75512.85548
1.692715,30,75522.243512
0.502705,42,75531.973941
3.186297,17,75540.995125
-145.94867,31,75550.652661
2.579978,15,75559.232491
1.915852,10,75567.932374
2.432269,18,75577.644422
-0.700931,13,75587.013142
1.943325,29,75596.404089
2.51136,12,75605.536084
-147.689148,38,75615.372056
-64.38632,40,75626.012066
2.169839,10,75634.751471
2.999607,16,75643.389012
3.927807,45,75653.281851
4.649421,45,75663.185937
2.031782,10,75672.305168
2.743047,49,75682.373686
3.76149,18,75691.554227
4.319271,27,75701.030557
2.068902,41,75710.867989
1.738571,9,75719.443037
1.800146,9,75728.680386
4.237721,46,75738.605807
3.596814,42,75748.521896
2.645119,13,75757.010925
-0.991186,10,75765.547518
3.375747,17,75773.831378
3.162239,27,75783.296321
2.024334,9,75792.236339
0.008113,7,75800.958741
-3.314019,7,75809.835143
1.903621,9,75819.046126
1.401177,10,75827.521554
1.185538,23,75836.818643
1.951043,10,75845.947471
2.388075,12,75854.034025
1.84054,9,75862.664243
1.377636,9,75871.793572
1.798116,9,75880.630301
1.653503,42,75890.777148
-1.551245,8,75899.611156
-3.863955,8,75908.434532
0.257658,26,75917.712542
4.490689,25,75926.440052
2.457294,16,75935.102858
2.839371,15,75944.492322
-1.223624,11,75952.967947
0.404707,23,75962.379055
-2.126214,35,75972.043437
2.215996,13,75980.454123
2.093011,10,75988.934912
-0.551903,14,75998.358202
2.358438,10,76007.600086
1.469349,9,76171.604178
3.780332,18,76180.170775
2.271499,12,76188.761154
1.285173,9,76198.115889
0.23478,11,76206.510596
0.990233,7,76215.338282
0.968222,18,76224.727939
3.262969,15,76233.364398
3.256238,28,76242.807786
1.962173,10,76251.752637
2.236977,11,76260.880718
6.745245,43,76270.70461
-15.629006,21,76279.953933
4.439154,24,76288.756533
3.95975,26,76298.366991
4.722702,34,76308.095407
2.026521,9,76316.125476
1.139711,33,76325.705264
2.527887,13,76334.844453
-1.216459,28,76344.382285
1.932369,9,76352.649657
1.606574,8,76361.081478
2.506138,12,76370.107883
4.146786,40,76379.89681
-146.446092,36,76389.697465
2.832113,13,76398.73041
8.003733,55,76409.156193
-151.860046,12,76418.555869
2.402228,11,76427.022104
5.468859,47,76436.89971
0.848141,49,76446.937729
1.934945,35,76456.617473
2.288472,12,76464.741977
0.302627,11,76473.229115
1.581746,9,76481.874359
3.105845,17,76491.093948
-16.172654,15,76499.978963
1.183002,9,76508.914827
2.085967,11,76517.524244
1.775072,8,76526.102299
-4.86117,19,76534.752028
1.986946,9,76543.18243
-151.69883,63,76553.780257
2.675296,12,76562.071099
1.747728,32,76571.597624
1.736486,9,76580.527518
1.689434,20,76589.063094
2.608002,12,76599.068702
2.483508,13,76608.419018
2.74225,13,76617.646722
-147.942489,39,76629.737431
-2.726146,19,76643.586831
4.582213,27,76653.028742
-0.265014,9,76664.111656
0.392843,12,76673.460273
2.510197,12,76682.312831
1.906409,10,76691.572217
-0.46115,10,76700.494511
3.883911,22,76709.110441
3.977578,56,76719.447121
5.053831,53,76729.582034
-15.691244,19,76901.118486
4.103617,51,76911.277936
4.160459,23,76920.154173
2.069829,43,76929.919001
2.260034,12,76939.026829
2.40306,13,76947.815469
-3.094071,8,76956.910912
-0.703174,7,76964.958812
3.525097,20,76974.294349
5.276552,33,76983.923004
1223.894422,228,77003.545465
32.407294,19,77012.006163
5.394496,35,77021.610579
0.287275,12,77030.837666
2.313913,26,77039.752386
0.96199,8,77048.926575
2.812011,12,77057.614333
3.908262,23,77066.940455
-0.875582,8,77075.53803
3.155746,15,77084.139558
3.223551,46,77093.976739
1.474379,8,77102.65686
1.894654,9,77110.832801
4.573128,15,77119.219544
3.899241,27,77129.493579
-3.801607,17,77138.854619
0.590127,14,77151.517607
5.243528,49,77163.239161
2.614504,13,77172.635721
4.221009,29,77182.085858
0.593031,9,77191.173478
1.96338,12,77200.268147
3.388397,17,77208.969739
-0.365439,11,77218.154888
2.383959,24,77227.337715
1.999952,29,77236.729686
-1.569217,7,77245.857822
1.883217,9,77255.160798
3.339181,16,77264.387884
-186.067011,39,77274.229808
3.257678,20,77283.588156
3.370425,19,77292.82912
-5.812381,29,77302.451698
0.259167,11,77310.71741
1.081324,18,77320.150789
2.645634,12,77329.463591
1.140962,52,77339.497769
1.862867,9,77348.683609
1.226554,8,77357.364415
3.751534,20,77366.229924
5.105573,35,77375.806561
2.113787,10,77384.79095
2.568326,26,77394.449014
-144.49184,30,77569.161161
5.731022,36,77579.00014
-0.140588,10,77587.17645
-3.680071,21,77596.66284
2.182066,10,77605.171776
0.911607,28,77614.680796
41.220356,24,77623.489218
2.560252,13,77631.594477
1.177674,16,77640.534908
1.479992,11,77649.15116
0.05679,10,77657.211737
-15.789985,17,77665.627863
2.203954,9,77673.977775
2.450148,14,77683.528072
-0.425386,19,77693.249791
1.255706,9,77702.164732
-0.074614,11,77711.396288
-0.644684,45,77721.282343
0.967447,22,77729.874314
2.48557,12,77738.67365
2.339089,12,77747.522438
2.199341,11,77756.463172
-0.840386,8,77764.615577
-149.069132,22,77774.369222
2.906655,15,77783.79126
4.218435,24,77793.2181
-150.517292,36,77803.404402
5.334551,46,77813.525951
2.323527,14,77822.50812
-143.13758,46,77832.531218
2.542007,12,77842.093641
-146.086602,21,77851.690681
2.078817,10,77860.601718
4.326986,43,77870.219734
3.354095,15,77879.058668
3.914315,23,77888.158957
-148.39862,45,77898.277221
-146.246868,49,77908.446753
-145.10393,44,77918.416193
2.440921,30,77928.016874
1.803071,9,77936.519085
2.975563,15,77945.525307
4.678258,49,77955.583183
3.100219,17,77963.943837
2.321312,11,77972.254974
1.699552,22,77981.500943
7.904749,47,77991.650323
-144.152436,33,78001.408061
4.450293,25,78010.188687
3.69282,20,78019.515842
1.7382,9,78027.546748
5.543112,29,78037.051109
-1.533223,13,78046.239833
1.783893,13,78055.079208
4.292219,47,78065.127896
11.385066,74,78236.226522
-147.107317,15,78245.831533
2.469849,12,78255.142884
-3.09415,13,78264.547912
1.718193,8,78272.700785
-0.452047,15,78282.065455
2.362253,26,78291.742523
2.517834,12,78301.006085
0.310139,23,78310.479407
-146.85284,17,78319.945043
-143.631451,48,78330.379092
2.03049,11,78339.177108
2.135476,12,78347.973734
2.218371,11,78356.868056
2.894446,15,78366.325499
1.887765,10,78375.119161
1.800773,9,78383.457324
-145.545893,41,78393.384801
3.666919,20,78402.251049
-141.212453,55,78412.656288
4.602523,37,78422.389096
1.971859,10,78431.526493
-148.462394,24,78441.436582
-147.032129,65,78452.262425
-1.947947,43,78462.013792
-141.716822,53,78472.239296
17.710412,18,78480.754729
-2.407611,17,78490.125153
3.628275,14,78498.437927
-2.796754,23,78508.383772
33.659561,20,78517.320975
-149.049032,40,78527.239122
2.185279,10,78535.998865
2.295911,10,78545.126525
0.714843,14,78554.294939
-0.022085,42,78564.015407
1.666956,8,78572.89251
-145.511003,30,78582.621553
3.651073,18,78591.453377
1.860939,47,78601.470686
3.754495,24,78610.319995
2.433752,11,78619.561317
2.075038,10,78628.728345
2.965639,19,78638.080605
5.338231,34,78647.54555
1.463526,8,78655.656329
2.744741,16,78664.378583
1.80793,9,78673.082534
2.63981,14,78682.488607
-141.811481,65,78693.25058
1.147372,18,78702.030135
1.749275,9,78710.835547
-19.85734,16,78719.801636
-17.87006,22,78729.30362
1.572404,8,78738.258444
0.706383,13,78747.012992
-145.66198,23,78756.539416
2.412144,12,78765.443953
-143.124436,42,78939.519534
-149.104669,16,78948.962069
-149.836167,23,78958.493307
-0.293498,13,78967.858316
-141.742044,57,78978.336309
2.100425,11,78987.490288
6.062198,43,78997.330571
0.011202,18,79006.133244
-147.187221,17,79015.808773
-1.990434,23,79025.326667
4.451099,16,79033.658597
-144.049432,39,79043.55152
3.039416,14,79052.281976
-148.100718,24,79061.838797
-146.8885,17,79071.291875
-145.154052,41,79081.03703
2.335152,11,79089.926051
-140.558485,60,79100.457503
2.589875,13,79109.201096
45.825447,23,79117.815726
-145.689682,48,79127.987933
-151.925751,16,79137.449306
-145.437789,30,79147.113424
0.568017,23,79156.577695
4.499719,30,79166.205264
0.597251,13,79175.420485
-142.004476,50,79185.678428
-145.399658,46,79195.785041
1.38639,17,79204.650657
-144.165938,55,79215.085006
1.848396,10,79224.30778
0.150014,11,79233.622334
0.735347,14,79243.080166
3.15471,31,79252.704457
-8.48771,21,79262.411116
-143.278881,60,79272.99084
2.519978,43,79282.90472
4.843545,27,79291.709008
-1.203437,18,79300.177516
4.648772,27,79309.246064
4.361895,44,79319.246609
-144.072287,49,79329.354401
1.555388,14,79337.665755
4.770497,17,79346.029159
51.260871,23,79354.641811
2.393104,13,79363.356483
2.562162,13,79531.833413
2.302538,11,79540.275153
-150.606841,17,79549.749125
8.872996,61,79560.389064
3.944962,23,79569.381636
3.382834,21,79578.58474
-144.694209,51,79589.032861
-150.135767,25,79598.632016
3.746761,19,79607.22367
-145.168572,61,79617.777947
-146.894941,33,79627.502828
-149.826244,32,79637.208945
2.542328,12,79646.212689
4.435939,16,79654.520287
4.089948,24,79663.43969
-149.144866,15,79672.933711
2.346533,11,79681.240873
3.140779,16,79690.035186
3.099554,16,79699.434133
3.264654,17,79708.186848
1.246529,15,79716.502097
1.760813,10,79724.750069
55.788571,24,79733.406362
3.719963,19,79742.213682
3.364677,16,79751.083115
-147.091006,17,79760.547272
2.090175,43,79770.387669
-149.891921,63,79781.291501
-141.666204,52,79791.521096
-37.685209,16,79800.610825
2.694246,13,79809.126011
3.167155,15,79817.87677
3.886075,20,79826.634963
2.977596,16,79836.086509
-145.067448,41,79846.020777
1.320101,9,79854.949047
-164.969864,18,79864.510445
-152.580608,20,79874.020639
-146.267324,49,79884.199281
2.047805,11,79893.213637
-147.586053,31,79902.889399
4.828858,35,79912.461412
2.339075,12,79921.537848
-140.686383,59,79932.101403
4.588265,27,79941.029355
3.155082,15,79950.805548
3.051827,15,79960.269135
-146.565485,32,79970.006764
-146.463058,37,79979.84521
2.166446,10,79988.304676
-145.371431,28,79997.940922
0.616769,43,80165.588614
2.67099,18,80174.679114
2.679372,13,80183.390865
0.148727,10,80192.804282
-247.538876,29,80202.34258
2.383966,13,80211.400948
4.54004,26,80220.423036
4.75668,36,80230.145209
34.848558,19,80238.668329
2.161511,11,80247.774783
0.104939,10,80256.545773
-151.775713,14,80266.050725
-146.895283,15,80275.528163
2.704191,12,80284.095428
2.42829,11,80293.414852
4.52267,28,80302.561998
-146.888064,18,80312.046047
-2.651402,13,80321.16022
-147.416068,16,80330.631675
4.654572,28,80339.800503
3.055998,15,80349.141587
3.842528,26,80358.456123
-0.066098,11,80367.685054
-147.429846,12,80377.10455
-143.506331,61,80387.687909
2.269132,11,80396.751784
-143.83977,35,80406.476398
-151.425692,20,80416.017016
-144.824318,35,80425.785684
1.975471,23,80434.503536
2.777519,28,80443.423719
2.790761,16,80452.702166
-0.473649,8,80460.79646
5.528938,30,80469.785662
7.384717,44,80479.797405
3.594327,18,80488.560704
2.166005,10,80496.849537
-154.180177,17,80506.343785
4.241366,26,80515.910085
1.822799,9,80524.494638
-149.661795,19,80534.044894
-145.718309,35,80544.034837
2.691879,12,80552.540531
1.721814,23,80562.081264
2.729908,14,80570.892395
4.319369,26,80579.718896
2.30099,12,80588.548931
-150.478285,21,80598.082535
2.161341,10,80607.331357
-146.990013,14,80616.993561
2.578516,11,80625.604277
-146.435556,58,80636.136
3.012322,15,80645.036212
-151.885399,20,80654.585663
-146.866397,38,80664.468875
-146.757459,39,80674.283725
-146.668586,20,80683.814426
3.106592,33,80693.43571
6.727712,61,80849.719744
-141.353014,53,80860.382754
-147.237168,15,80869.877767
4.769803,28,80879.021527
-145.132111,32,80888.772357
-149.782399,26,80898.358378
-148.024775,15,80907.847959
-143.716829,43,80917.771388
-152.128698,21,80927.301335
0.846813,14,80936.67658
3.833311,22,80945.740137
-150.460046,15,80955.233383
36.591323,20,80963.855011
1.75599,9,80972.346169
-147.992075,12,80981.902863
-149.417533,19,80991.426516
4.716209,43,81001.419543
2.761576,13,81010.849631
-149.266149,40,81020.751232
1.736019,10,81030.025308
-147.557911,34,81039.983048
3.125941,38,81049.793098
2.512816,18,81059.033673
2.086647,10,81068.342492
4.362307,26,81077.910947
1.615285,23,81086.941681
2.548019,11,81096.331207
-166.798252,13,81105.830079
-0.179117,19,81114.994465
1.901281,10,81124.296837
0.421413,21,81133.515687
-142.965781,48,81143.633073
-149.933012,53,81153.983112
-143.649607,61,81164.554047
3.520347,21,81173.979053
-153.279958,19,81183.523098
5.201005,28,81192.845459
-149.484853,19,81202.334948
-145.063807,29,81212.068977
-145.219297,47,81222.148057
3.341035,16,81231.002035
1.992001,10,81240.108045
8.515491,51,81250.437344
-148.098533,28,81260.069161
-144.615156,33,81269.791821
-147.117002,14,81279.309042
-146.149261,34,81289.10238
28.326226,18,81297.571358
-144.393114,34,81307.262232
-146.566001,36,81468.836849
-143.771596,45,81478.878485
5.554283,47,81488.947191
-149.035817,40,81498.872149
3.013761,18,81507.982675
-144.629029,50,81518.067579
-147.127558,15,81527.559102
2.00542,9,81535.924313
2.16899,11,81544.335485
2.017963,11,81552.656415
2.205959,11,81561.642479
1.314587,18,81571.113898
2.143238,23,81580.157675
-147.801743,39,81589.995264
-143.370787,40,81599.871809
-145.519816,27,81609.523452
2.571701,14,81618.748087
-142.595877,58,81629.225673
1.948232,25,81638.255102
2.384896,11,81647.569899
2.446515,11,81656.047725
2.065836,10,81664.791994
-1.746978,10,81673.06413
2.744632,13,81681.881803
0.330272,41,81691.755779
0.939577,14,81701.221082
2.05527,10,81710.288759
2.204851,10,81719.370486
-0.27877,10,81727.448457
4.222676,20,81736.474855
-1.357566,11,81744.870991
2.528574,11,81753.495635
3.461623,17,81762.588446
4.82733,28,81771.665653
2.993045,16,81780.810637
2.285786,11,81789.978859
3.151805,16,81798.954954
2.286682,12,81808.459287
-0.013008,10,81816.964525
1.998539,11,81826.256331
4.098803,24,81835.590725
-0.030282,9,81844.349918
-147.349398,16,81853.822152
-147.67277,14,81863.308998
-2.945752,10,81872.41861
2.472402,11,81881.010567
-0.104705,11,81890.226313
-149.884378,17,81899.711645
0.367411,11,81909.022512
0.438938,21,81918.171401
-145.751896,43,81928.108086
4.377072,26,81937.24669
-145.180704,29,81947.100413
-0.944579,17,81956.185344
6.818465,45,81966.087206
3.026233,29,81975.796469
3.661373,18,81984.337003
-147.362414,13,81993.791677
4.044516,24,82002.831223
4.38545,27,82012.124996
1.841527,10,82020.886142
1.732767,9,82029.471531
2.78018,13,82038.804353
2.938027,16,82201.141348
3.854166,19,82210.29818
-146.930751,15,82219.822146
3.168138,19,82228.922023
-146.750875,21,82238.464611
4.495479,31,82247.627512
2.888022,15,82257.01374
-147.037877,31,82266.773787
-143.796859,32,82276.386629
3.076727,14,82285.694856
-150.206598,20,82295.226613
0.284495,41,82305.127898
-146.83827,32,82314.711181
3.343201,16,82323.485486
2.465197,12,82332.78526
5.969402,53,82343.000337
4.501163,25,82351.995415
-146.645609,21,82361.533736
-144.28212,34,82371.116466
1.999755,10,82380.229232
-7.801797,42,82390.212404
0.20182,12,82399.772466
-179.765334,50,82410.053404
3.407706,19,82419.185146
-144.777179,39,82429.066146
1.196544,28,82438.646019
2.186999,11,82447.432801
-145.538782,31,82457.132879
-151.829118,38,82467.015714
-149.255125,15,82476.507106
-0.372007,11,82485.223533
2.419231,26,82494.812285
3.421993,16,82503.982097
-144.743809,29,82513.586443
3.044213,29,82523.170826
-36.865476,15,82532.124894
-147.088033,17,82541.612057
-141.593078,56,82551.905483
5.675116,34,82561.331237
-143.839424,52,82571.875308
4.700415,27,82581.43966
1.810497,9,82590.525425
1.71636,8,82599.130168
-146.745218,23,82608.691965
-2.979391,35,82618.425615
-145.418304,29,82628.121925
-147.797959,36,82637.962629
6.024116,51,82648.159878
-146.996105,14,82657.670523
-5.087022,9,86269.835216
6.284428,54,86280.113421
-149.217479,20,86289.678573
1.972753,9,86298.968421
1.975467,9,86308.605961
-160.416007,32,86318.441869
-145.910743,26,86328.166681
-145.679162,28,86337.766421
4.428641,26,86346.797938
-0.023306,28,86355.979133
-185.620325,18,86365.876376
3.348733,17,86374.782607
-145.898743,38,86384.530861
1.650938,35,86394.435017
2.903564,58,86404.902294
-1.574051,35,86414.667668
3.91515,22,86423.955373
-1.555459,14,86433.318754
2.447499,11,86442.601106
-4.616139,9,86450.847987
-146.357425,30,86460.56279
6.010844,35,86470.226652
1.792361,9,86479.211628
4.079117,21,86488.170736
1.971732,10,86497.349385
-149.653291,23,86507.337072
-151.062641,18,86516.868902
0.125748,11,86525.060125
5.313072,34,86534.545271
-147.885012,23,86544.317112
-149.737694,30,86554.443909
-147.954708,25,86564.353455
-149.541982,35,86574.055693
-148.609096,21,86583.749786
-146.772396,25,86593.377752
5.460197,28,86602.483124
2.52966,24,86611.358619
0.542013,13,86620.25661
2.087983,28,86629.875987
-147.208313,20,86639.525195
-147.548801,24,86649.152685
-13.165763,39,86658.931409
-148.000332,21,86668.539959
-1.626065,16,86676.961184
-145.514031,56,86687.408707
3.024284,19,86696.585872
2.739941,13,86704.738714
3.769516,22,86713.838004
-152.336778,26,86723.485528
-166.469371,16,86733.392547
-153.62955,18,86742.948437
2.212144,24,86752.581717
4.600629,24,86761.66784
-0.962766,16,86931.176905
2.903127,32,86940.852087
-146.263288,24,86950.550411
-1.187372,27,86959.827696
-150.449998,46,86969.750644
-150.776279,35,86979.550785
-146.706581,25,86989.207643
-146.543833,24,86998.769128
4.341038,49,87008.801995
2.418546,10,87017.947715
-0.575266,9,87027.016896
2.536947,12,87035.555485
1.26629,19,87044.869888
2.158055,10,87054.010123
-142.510421,49,87064.258346
3.377974,18,87073.562376
2.509819,11,87082.867895
-143.573646,42,87092.83068
6.624086,53,87103.323615
-145.384653,36,87113.031449
-146.346727,16,87122.505729
1.027978,9,87131.796582
4.149574,27,87140.936068
-148.38113,20,87150.490408
5.591166,44,87160.494085
1.938952,25,87170.019423
-2.729793,25,87179.418383
3.615146,18,87188.957835
-145.338827,27,87198.65622
2.378656,11,87208.06642
2.451487,12,87217.162613
-146.69266,19,87226.67643
-149.629882,27,87236.326399
-0.989264,16,87245.454002
-143.078513,46,87255.46547
-149.386227,38,87265.165374
-0.328843,46,87275.513752
-2.371353,28,87284.8527
2.656259,55,87295.163836
-19.712143,14,87304.319864
1.71024,17,87313.681678
-142.824139,53,87323.834009
-147.8834,40,87333.920182
1.134394,25,87342.959008
-148.640487,43,87352.946781
4.771317,32,87362.193792
3.062302,15,87527.521262
-147.579497,35,87537.187179
1.624914,17,87545.582852
-148.918543,24,87555.141936
1.25972,17,87564.494506
3.233619,16,87573.817406
-145.257822,47,87583.946648
7.060476,45,87594.038387
-144.055191,38,87603.959118
-145.676625,40,87613.947332
2.476041,44,87624.000405
-151.967097,31,87633.729653
-146.864568,13,87643.203817
-144.225924,40,87653.153387
2.513055,12,87662.440946
3.956665,24,87671.676432
2.972839,13,87681.024899
0.911493,53,87691.231181
2.453884,11,87700.543034
-0.058118,10,87709.71706
1.258174,21,87718.917756
4.220262,39,87728.609746
-149.00432,24,87738.173862
2.16051,11,87747.668676
4.638862,44,87757.630232
-0.073321,18,87767.029888
-149.844631,32,87776.673481
4.123279,20,87786.205231
2.664944,21,87795.392311
-144.228407,41,87805.490693
-145.723239,31,87815.244139
-0.834101,9,87824.399109
6.637194,41,87834.350249
-145.881226,53,87844.686965
2.25589,11,87852.878456
-144.568831,27,87862.545637
2.467809,28,87871.897829
-148.613109,32,87881.514076
2.131417,11,87890.468319
4.116342,22,87899.621608
-145.79963,25,87909.219683
-143.291378,39,87919.107579
-147.048475,36,87928.830214
2.096913,36,87938.555951
2.042492,11,87947.710815
3.749587,24,87956.953875
1.972506,10,87965.430624
-145.570539,35,88129.648147
-143.119821,42,88139.642711
-16.208906,17,88156.027663
0.411101,26,88165.621289
-1.0701,21,88175.201057
-144.411855,34,88184.975379
-151.075482,18,88194.498252
-142.172823,50,88204.60639
0.280314,16,88213.717343
-141.898397,50,88223.76703
-147.841161,26,88233.42711
4.374894,42,88243.367162
-149.152097,20,88252.928884
3.88698,24,88262.34123
6.797294,51,88272.588751
6.816585,44,88282.523943
2.837138,13,88291.673447
-146.24683,20,88301.226528
-143.536054,42,88311.344395
-145.892121,27,88320.94689
-149.233138,18,88330.450525
-146.087591,27,88340.092025
1.9779,9,88349.359199
-148.209002,29,88359.010445
-147.151592,12,88368.465209
-149.627292,16,88377.964671
-143.67993,43,88387.81539
8.246418,48,88397.740535
-145.827156,28,88407.445436
3.528906,18,88416.838026
6.352874,45,88426.94926
6.780731,39,88436.847413
-144.149662,36,88446.78564
-146.049868,40,88456.517255
2.031596,9,88465.830596
-151.168131,42,88475.908499
-143.61048,43,88485.911319
-148.128028,25,88495.479697
2.67826,12,88504.783143
-150.315974,23,88514.402507
-146.777744,40,88524.350779
3.690017,17,88532.920409
-143.396804,44,88542.986012
-143.705338,52,88707.063853
5.098143,29,88717.001347
-145.915905,39,88726.953287
7.748065,48,88737.294455
-146.209498,39,88747.545299
-147.363611,20,88757.248267
-143.016986,43,88767.214008
-145.349419,25,88776.987092
-145.975309,19,88786.574157
-145.857296,20,88796.140311
3.57497,20,88805.626943
-147.768496,59,88816.226312
4.971492,31,88825.884416
-146.983551,27,88835.698856
-147.228757,43,88845.560941
-143.466447,42,88855.57531
-142.289513,43,88865.682416
-151.334937,15,88875.245292
-142.865148,45,88885.568624
-152.599693,17,88895.093085
-142.178651,46,88905.226202
-147.55284,30,88914.845047
-150.709356,13,88924.376799
-147.008229,27,88934.180649
-145.928465,29,88943.918095
-143.003712,41,88953.912359
-145.373039,52,88964.273269
-142.131843,49,88974.434388
0.87216,22,88983.936424
-144.731974,33,88993.811697
-146.856014,14,89003.319311
-146.107066,19,89012.873815
-1.107466,10,89022.184014
-148.518751,15,89031.797125
-145.693264,42,89041.685426
3.146306,15,89051.03115
-145.742015,59,89061.947632
-147.527154,47,89071.963001
2.535896,12,89081.347533
-15.730104,41,89091.465677
-146.000597,21,89257.684331
-146.15618,24,89267.224104
-143.819864,41,89277.034918
-149.842407,19,89286.805124
2.220196,11,89296.163628
2.048919,28,89305.795965
4.975409,30,89315.422164
-146.588939,41,89325.252948
6.731065,38,89335.123837
-145.64528,23,89344.768312
-148.577431,19,89354.347495
-142.698597,44,89364.329247
-145.907443,26,89374.090735
-152.733048,24,89383.712287
-147.32609,35,89393.433726
4.025405,25,89402.948467
-146.748928,21,89412.549572
5.243126,39,89422.381281
-147.018733,15,89431.907164
-144.100793,41,89441.674474
-148.792714,31,89451.395102
-148.522359,27,89461.068274
-148.479442,25,89470.693483
-140.98345,53,89480.851252
3.500335,37,89490.605093
-146.908292,21,89500.183167
3.772632,19,89509.141559
-141.983859,50,89519.265681
-143.977827,54,89529.715391
-146.47374,49,89539.946221
-142.688079,50,89550.779774
-150.014603,14,89560.294198
-148.662851,15,89569.805189
-141.212321,52,89579.951959
7.675699,48,89589.923851
2.157179,11,89598.993864
2.768929,12,89608.219959
-147.304609,25,89617.920051
-146.162319,25,89627.508034
-144.08067,40,89637.232031
-145.485493,35,89647.116045
1.886139,21,89655.974401
5.494871,49,89815.163061
-147.610775,19,89824.740306
1.369878,47,89834.853189
-146.855124,18,89844.370136
-149.701936,32,89854.029425
4.206484,41,89863.892764
-147.75773,33,89873.637843
-144.5724,33,89883.305882
-0.075568,9,89892.618436
2.652174,13,89900.972805
3.104232,14,89909.512809
-147.879701,34,89919.240913
-143.981095,41,89929.160558
-146.131731,27,89938.827793
-145.27768,32,89948.571662
5.152953,28,89957.975954
4.812096,24,89967.294696
-169.664547,30,89977.057751
-148.350681,26,89986.726999
-146.177159,23,89996.350272
6.304425,34,90006.384151
4.247731,21,90015.300618
-149.494976,38,90025.23436
-149.341182,15,90034.761632
2.409173,11,90043.422753
0.837375,30,90053.115157
-145.346215,32,90062.838893
-5.24312,18,90072.310971
-151.904454,21,90081.988159
6.794425,53,90092.288854
-156.25889,20,90101.883688
3.414289,23,90110.646833
-146.04002,21,90120.567423
-147.508035,26,90130.239905
-145.304211,27,90139.925959
-143.624325,42,90149.707895
2.27089,10,90159.023793
3.156363,14,90167.436955
3.361196,15,90175.890213
5.02888,26,90185.48982
2.826689,15,90194.939703
3.885127,18,90203.923046
4.457651,25,90213.430907
-146.925744,34,90223.101157
-144.592354,32,90232.977021
-147.07451,33,90242.751154
-146.458643,15,90252.280066
-146.931684,33,90262.080858
-149.221758,16,90271.592692
-145.739858,37,90424.253392
-165.802101,22,90433.839008
4.092533,28,90443.811053
6.686408,48,90453.833815
7.56933,45,90463.715436
7.378418,45,90473.662652
4.538891,22,90482.637305
0.906672,15,90491.856352
-145.820261,19,90501.547924
-142.90026,44,90511.657034
-146.440173,20,90521.220217
4.784136,42,90531.070638
5.438596,36,90541.064205
6.322097,41,90550.786562
-149.899201,13,90560.265265
1.527284,9,90569.478949
5.192369,34,90579.311177
-150.056989,21,90588.883527
0.993602,16,90597.361124
2.360593,23,90607.021397
3.570358,17,90615.456608
-145.376932,28,90625.251126
4.246134,21,90634.670626
-147.334504,54,90644.988816
-142.599129,46,90654.932513
3.008638,22,90664.299091
4.092978,23,90673.928328
1.253653,31,90683.75037
3.656535,17,90693.160655
-147.258384,33,90702.805581
2.282667,17,90711.788992
3.025033,15,90721.272729
-146.388003,29,90730.917192
-144.816655,32,90740.607224
-153.834117,39,90750.39694
-149.382447,14,90759.924715
-145.730245,20,90769.494963
-149.703948,46,90779.380303
4.824307,48,90789.641943
-184.218683,29,90799.543231
4.149815,24,90809.242117
7.213766,47,90819.330929
-144.298728,36,90829.141679
5.861785,34,90989.708057
4.022623,19,90998.877131
2.384771,11,91008.157455
-147.336295,31,91017.970217
7.212895,45,91028.170076
3.65763,18,91037.4979
3.103782,16,91046.878742
7.708393,43,91056.726843
2.62426,14,91066.076462
1.521628,33,91075.662735
4.443754,37,91085.372186
0.535287,15,91094.793093
5.083018,40,91104.866656
2.056665,10,91114.23778
-146.548841,32,91124.037903
4.060451,22,91133.41235
2.172387,24,91143.025172
2.989719,29,91152.257583
-147.055472,18,91161.872461
4.799514,28,91171.931676
-145.906955,34,91181.670786
-146.262818,20,91191.261167
2.92018,33,91201.835154
-3.675814,10,91211.131665
6.19079,39,91220.870528
5.733219,39,91230.728772
2.196388,11,91240.088159
3.854019,21,91249.038172
-146.887775,21,91258.642102
-146.947068,34,91268.7452
-143.791238,41,91278.51166
7.272612,48,91288.646281
3.309002,33,91298.550431
5.367119,31,91308.341735
3.311846,31,91318.165871
-145.389087,32,91327.951801
5.872443,35,91337.950283
-148.922584,18,91347.481221
2.470413,13,91356.580661
-146.831001,14,91366.146422
3.310738,16,91374.858929
-150.848358,19,91384.4575
7.357151,43,91394.377808
5.744229,33,91404.192641
4.91787,27,91413.278865
7.060667,44,91423.300918
1.69075,38,91576.155359
4.534139,40,91585.927129
-145.418255,31,91595.628559
-146.282738,24,91605.273692
-144.592944,34,91615.183961
-144.697322,29,91624.903455
4.191078,24,91634.587604
2.093211,10,91642.861906
-147.412659,35,91652.802462
5.974405,37,91662.424634
-152.153505,15,91671.974833
-146.394236,38,91681.956523
4.617895,25,91691.525532
-145.907214,22,91701.131163
-146.17926,22,91710.711691
3.544335,20,91720.22471
-144.878139,30,91729.989961
-146.195452,17,91739.523492
4.324448,40,91749.402339
-149.960352,36,91759.086436
